"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Album Genres","Label","Copyrights"
"spotify:track:4OBZT9EnhYIV17t4pGw7ig","Best Part (feat. Daniel Caesar)","spotify:artist:3Y7RZ31TRPVadSFVy1o8os, spotify:artist:20wkVLutqVOYrc0kxFs7rA","H.E.R., Daniel Caesar","spotify:album:0pV0Mx07aMApIpF19oSQgY","H.E.R.","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2017-10-20","https://i.scdn.co/image/ab67616d0000b273b5d9c8de465654c20d77305c","1","10","209400","https://p.scdn.co/mp3-preview/863e2a899be2340af9b7d84432361d8b47433ba8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b,canadian contemporary r&b,pop","","MBK Entertainment/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:0R3OnUm6RgIpRFcckCoi0x","Jungle","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:6btE9k5ED8ydC8XY1K0kko","H.E.R. Volume 1","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2016-09-09","https://i.scdn.co/image/ab67616d0000b27331cf49fd3091a58dae856775","1","6","304653","https://p.scdn.co/mp3-preview/581c25b6ad4f6c6304f6726a12165d8271db01be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b","","MBK Entertainment/RCA Records","P (P) 2016 RCA Records, a division of Sony Music Entertainment"
"spotify:track:3P1MMSKp3FR5tvWlzPyVSX","Still Down","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:0pV0Mx07aMApIpF19oSQgY","H.E.R.","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2017-10-20","https://i.scdn.co/image/ab67616d0000b273b5d9c8de465654c20d77305c","1","17","169120","https://p.scdn.co/mp3-preview/c178b7bfb215e7f1de9a7c863c17d8d449ebffcd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b","","MBK Entertainment/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:3TMXkeFwEc5PZRPKpwTb51","Wait For It","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:6btE9k5ED8ydC8XY1K0kko","H.E.R. Volume 1","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2016-09-09","https://i.scdn.co/image/ab67616d0000b27331cf49fd3091a58dae856775","1","2","135802","https://p.scdn.co/mp3-preview/82c4ccf8f3561068d0185ad8f07fc5a81b128453?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b","","MBK Entertainment/RCA Records","P (P) 2016 RCA Records, a division of Sony Music Entertainment"
"spotify:track:5DwsWlLBqnnBo01TNYTw4G","Party Favors","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","spotify:album:4oUQWJAcEtTuhYFR9AGfaC","Nightride","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","2016-11-04","https://i.scdn.co/image/ab67616d0000b273e274314496a99e095ec40f72","1","12","248606","https://p.scdn.co/mp3-preview/2307252d4f57fa5193f124a8e579ef0c8c2f7f6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,dance pop,electropop,metropopolis,pop,pop r&b,pop rap,post-teen pop,r&b,urban contemporary","","RCA Records Label","P (P) 2016 RCA Records, a division of Sony Music Entertainment"
"spotify:track:1hyeUTrRd000AXLPDxV4q2","Bated Breath","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","spotify:album:6zXUDBGLbrB9Kgkw2Y3F7L","Aquarius","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","2014-10-03","https://i.scdn.co/image/ab67616d0000b27381a584f39cad5c1c6a6e9e50","1","16","348506","https://p.scdn.co/mp3-preview/d422cca6ff75bae008f29c692c9e7748b6ea3e44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,dance pop,electropop,metropopolis,pop,pop r&b,pop rap,post-teen pop,r&b,urban contemporary","","RCA Records Label","P (P) 2014 RCA Records, a division of Sony Music Entertainment"
"spotify:track:6EHszOA82EUuI3viOlIUDu","Wildfire","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","spotify:album:6zXUDBGLbrB9Kgkw2Y3F7L","Aquarius","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","2014-10-03","https://i.scdn.co/image/ab67616d0000b27381a584f39cad5c1c6a6e9e50","1","17","217040","https://p.scdn.co/mp3-preview/c65b728598d9d79c5913931bfcca8e61b2279760?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,dance pop,electropop,metropopolis,pop,pop r&b,pop rap,post-teen pop,r&b,urban contemporary","","RCA Records Label","P (P) 2014 RCA Records, a division of Sony Music Entertainment"
"spotify:track:7zFXmv6vqI4qOt4yGf3jYZ","Get You (feat. Kali Uchis)","spotify:artist:20wkVLutqVOYrc0kxFs7rA, spotify:artist:1U1el3k54VvEUzo3ybLPlM","Daniel Caesar, Kali Uchis","spotify:album:3xybjP7r2VsWzwvDQipdM0","Freudian","spotify:artist:20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","2017-08-25","https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037","1","1","278179","https://p.scdn.co/mp3-preview/004e53a751e628eba8eff49946e90afb640b8c5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","spotify:user:recks11","2020-10-23T17:50:53Z","canadian contemporary r&b,pop,colombian pop,pop","","Golden Child Recordings","C 2017 Golden Child Recordings, P 2017 Golden Child Recordings"
"spotify:track:3SPfACAarZmNEF45erapCY","Neu Roses (Transgressor's Song)","spotify:artist:20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","spotify:album:3xybjP7r2VsWzwvDQipdM0","Freudian","spotify:artist:20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","2017-08-25","https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037","1","4","181908","https://p.scdn.co/mp3-preview/8ce661d4fb5880f94054abcc8445943f7832499a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","spotify:user:recks11","2020-10-23T17:50:53Z","canadian contemporary r&b,pop","","Golden Child Recordings","C 2017 Golden Child Recordings, P 2017 Golden Child Recordings"
"spotify:track:3E895HtTn6lB40SA0l9EkL","Take Me Away (feat. Syd)","spotify:artist:20wkVLutqVOYrc0kxFs7rA, spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Daniel Caesar, Syd","spotify:album:3xybjP7r2VsWzwvDQipdM0","Freudian","spotify:artist:20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","2017-08-25","https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037","1","8","226116","https://p.scdn.co/mp3-preview/d19222ae4da68d54c2b8cae5d9f573c4c1febd64?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","spotify:user:recks11","2020-10-23T17:50:53Z","canadian contemporary r&b,pop,alternative r&b,escape room,lgbtq+ hip hop","","Golden Child Recordings","C 2017 Golden Child Recordings, P 2017 Golden Child Recordings"
"spotify:track:4nESnAOALHmxg8UFCCtXhO","Freudian","spotify:artist:20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","spotify:album:3xybjP7r2VsWzwvDQipdM0","Freudian","spotify:artist:20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","2017-08-25","https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037","1","10","602296","https://p.scdn.co/mp3-preview/463a6e610a2262e4de6fe1f362a2f5d67d416a90?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:recks11","2020-10-23T17:50:53Z","canadian contemporary r&b,pop","","Golden Child Recordings","C 2017 Golden Child Recordings, P 2017 Golden Child Recordings"
"spotify:track:6bpmfezmfFeshltdG8gG2j","Adore","spotify:artist:0Ek89uaJyo6NfWK22awFvI","VanJess","spotify:album:2PZCpXLnauLB3Jf1p2ubBu","Adore","spotify:artist:0Ek89uaJyo6NfWK22awFvI","VanJess","2016-03-18","https://i.scdn.co/image/ab67616d0000b2735fdc46841a58d86bed101c93","1","1","218096","https://p.scdn.co/mp3-preview/ab89903ab710693c964cf62059ddf68b91eeff2a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,chill r&b,indie r&b,indie soul,pop r&b","","VanJess","C 2016 VanJess, P 2016 VanJess"
"spotify:track:7wvwXi9Z66dcH5t202vVkN","Will He","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","spotify:album:6ZksrxRWlJ7ExylPyJwfLJ","In Tongues (Deluxe)","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","2018-02-14","https://i.scdn.co/image/ab67616d0000b2738e947f66f6d4eeaa56a28767","1","1","202102","https://p.scdn.co/mp3-preview/f29439922f983c524e24e51065530b4b36938b3e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,viral pop","","88rising Music / EMPIRE","C 2018 88rising Music / EMPIRE, P 2018 88rising Music / EMPIRE"
"spotify:track:77UXyXy6qie0sOtLdEIH4A","Demons","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","spotify:album:6ZksrxRWlJ7ExylPyJwfLJ","In Tongues (Deluxe)","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","2018-02-14","https://i.scdn.co/image/ab67616d0000b2738e947f66f6d4eeaa56a28767","1","3","176803","https://p.scdn.co/mp3-preview/13574de65e68af23ceeaed345d5c95d88e2f7965?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,viral pop","","88rising Music / EMPIRE","C 2018 88rising Music / EMPIRE, P 2018 88rising Music / EMPIRE"
"spotify:track:6dqiwfvxb1AM5y1vyVwaa0","Window","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","spotify:album:6ZksrxRWlJ7ExylPyJwfLJ","In Tongues (Deluxe)","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","2018-02-14","https://i.scdn.co/image/ab67616d0000b2738e947f66f6d4eeaa56a28767","1","4","152375","https://p.scdn.co/mp3-preview/da466a6aa3617067def0ec874173f8e05b4f18f5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,viral pop","","88rising Music / EMPIRE","C 2018 88rising Music / EMPIRE, P 2018 88rising Music / EMPIRE"
"spotify:track:5s7REbEOo8rf3qeC0A7vVS","Got Her Own","spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Syd","spotify:album:59Bbr32pMTFHlUb8Nv1Kr0","Fin","spotify:artist:3jk39CGeaaSO3FPKNx1RUx","Syd","2017-02-03","https://i.scdn.co/image/ab67616d0000b27382a045169e877a9187e95086","1","7","185786","https://p.scdn.co/mp3-preview/2bcdd1095301326330d1ba56c73f5010acf9de57?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,escape room,lgbtq+ hip hop","","Columbia","P (P) 2017 The Internet, under exclusive license to Columbia Records, a Division of Sony Music Entertainment"
"spotify:track:4RSYgNxty83tnXcexSdgVA","Cold Sweat","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","spotify:album:6zXUDBGLbrB9Kgkw2Y3F7L","Aquarius","spotify:artist:0NIIxcxNHmOoyBx03SfTCD","Tinashe","2014-10-03","https://i.scdn.co/image/ab67616d0000b27381a584f39cad5c1c6a6e9e50","1","3","311680","https://p.scdn.co/mp3-preview/d39427fca4c9d02e4eafbd8b34ed14fcf0bc630d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","spotify:user:recks11","2020-10-23T17:50:59Z","alternative r&b,dance pop,electropop,metropopolis,pop,pop r&b,pop rap,post-teen pop,r&b,urban contemporary","","RCA Records Label","P (P) 2014 RCA Records, a division of Sony Music Entertainment"
"spotify:track:6AIte2Iej1QKlaofpjCzW1","With Me","spotify:artist:7e1ICztHM2Sc4JNLxeMXYl","dvsn","spotify:album:0jLynoED1FbV2Ky7vU6Pjc","SEPT 5TH","spotify:artist:7e1ICztHM2Sc4JNLxeMXYl","dvsn","2016-03-27","https://i.scdn.co/image/ab67616d0000b273f525f4a1bd3acdc0631ce362","1","1","419500","https://p.scdn.co/mp3-preview/489ce315d280e4c3f20b9f6044549d99c5bb801e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,canadian contemporary r&b,chill r&b,indie r&b,pop,pop r&b,r&b,trap soul,urban contemporary","","OVO Sound/Warner Records","C © 2016 OVO Sound/Warner Records Inc., P ℗ 2016 OVO Sound/Warner Records Inc."
"spotify:track:1RwAZHrkHDr3JzjJ1in7xQ","Obsession","spotify:artist:5BO8aIDUyNtvnq98qMIs85","Mack Wilds","spotify:album:1bTyhuo2fpYqiNJOrG28fY","AfterHours","spotify:artist:5BO8aIDUyNtvnq98qMIs85","Mack Wilds","2017-04-07","https://i.scdn.co/image/ab67616d0000b2733d5b6b2b800f99678b865210","1","3","193502","https://p.scdn.co/mp3-preview/91caf3ef33d4781c0ba8673147d1da46f42fab25?cid=9950ac751e34487dbbe027c4fd7f8e99","true","18","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b","","The Ninety Five Percent / EMPIRE","C 2017 The Ninety Five Percent / EMPIRE, P 2017 The Ninety Five Percent / EMPIRE"
"spotify:track:3pXF1nA74528Edde4of9CC","Don't","spotify:artist:2EMAnMvWE2eb56ToJVfCWs","Bryson Tiller","spotify:album:6eZdwrhB97A3EYx9QppGfl","T R A P S O U L","spotify:artist:2EMAnMvWE2eb56ToJVfCWs","Bryson Tiller","2015-10-02","https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f","1","5","198293","https://p.scdn.co/mp3-preview/fc463b06353f9cf87e3b3e89c1f4fb53497ebf40?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","spotify:user:recks11","2020-10-23T17:50:53Z","kentucky hip hop,pop,pop rap,rap,trap","","TrapSoul/RCA Records","P (P) 2015"
"spotify:track:34izzOmykADkGT27pUjUvJ","Cold Blooded","spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","spotify:album:6kf46HbnYCZzP6rjvQHYzg","American Teen","spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","2017-04-27","https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577","1","10","207960","https://p.scdn.co/mp3-preview/c8e09b22ad6401a3e54c6a8ef1366dda4f46f323?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop","","Right Hand Music Group, LLC/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:1nMYtxDrONcoGnKRvxTwPv","i miss the old u","spotify:artist:2cFrymmkijnjDg9SS92EPM","blackbear","spotify:album:30QoUTsSdpQuZunPNFsLnm","digital druglord","spotify:artist:2cFrymmkijnjDg9SS92EPM","blackbear","2017-04-21","https://i.scdn.co/image/ab67616d0000b27318e8b6e355542ddf38562055","1","3","211127","https://p.scdn.co/mp3-preview/601ba266506f4322297adf593139552d21185087?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","spotify:user:recks11","2020-10-23T17:50:53Z","electropop,pop,pop rap","","Alamo / Blackbear P&D","C © 2017 Beartrap, LLC, under exclusive license to UMG Recordings, Inc., P A Beartrap/Alamo/Interscope Release; ℗ 2017 Beartrap, LLC, under exclusive license to UMG Recordings, Inc."
"spotify:track:16V37tEJapC7jTli8qHImc","My Song","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:4CuBjhv8H7ebadwJyS6MK1","My Song","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2018-01-02","https://i.scdn.co/image/ab67616d0000b273a8c6fbf67b444f4fd05117fc","1","1","350741","https://p.scdn.co/mp3-preview/c031888b3dc5fec112de0161733b22bff30bf557?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b","","MBK Entertainment/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:4ePsYEI4wSp2Offhuw8RmR","The High","spotify:artist:1U0sIzpRtDkvu1hXXzxh60","Kelela","spotify:album:5vI1UvJLIPAKf1kvzgPaTO","Hallucinogen","spotify:artist:1U0sIzpRtDkvu1hXXzxh60","Kelela","2015-10-09","https://i.scdn.co/image/ab67616d0000b2734e3eb26e9241ebb51969f264","1","6","341061","https://p.scdn.co/mp3-preview/c5c5bfab22f162559e8c98e9d130d6edd1ccc167?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:recks11","2020-10-23T17:50:53Z","afrofuturism,alternative r&b,art pop,dance pop,electropop,escape room,experimental r&b,indie soul,pop","","Warp Records","C 2017 Warp Records, P 2015 Warp Records"
"spotify:track:6XBzkHEjJKr3US1IH9Su1g","The Waters","spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:07d5etnpjriczFBB8pxmRe","Anderson .Paak, BJ The Chicago Kid","spotify:album:6xNFuLOko8gjxi5kUAyGyM","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b2735e149abf2d24cd29e40c6b84","1","3","174253","https://p.scdn.co/mp3-preview/16d14967b7082a3a007ec0ab3a492b5d4204c944?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","spotify:user:recks11","2020-10-23T17:50:53Z","escape room,alternative r&b,chicago rap,hip hop,indie soul,neo soul,rap,underground hip hop","","Steel Wool Entertainment","C (C) 2016 Steel Wool/OBE/Art Club"
"spotify:track:1kot2lDXaF496sebPI8Bz9","2","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:5uShMTsLuuyRQ6e6mQGgqq","2","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","2017-10-13","https://i.scdn.co/image/ab67616d0000b2737ce432f90d6c948cb65a130a","1","1","188985","https://p.scdn.co/mp3-preview/64ebe7af9463916399211b31b7adccb0a6a934c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:recks11","2020-10-23T17:50:53Z","alternative r&b,pop,r&b","","MBK Entertainment/RCA Records","P (P) 2017 RCA Records, a division of Sony Music Entertainment"
"spotify:track:5dnAki4SIAcedhAPdF5l2h","Heart Don't Stand a Chance","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","spotify:album:6xNFuLOko8gjxi5kUAyGyM","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b2735e149abf2d24cd29e40c6b84","1","2","312360","https://p.scdn.co/mp3-preview/a30d96e4b19c5b7d231f55ccbd8949c984a64a17?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:recks11","2020-10-23T17:50:59Z","escape room","","Steel Wool Entertainment","C (C) 2016 Steel Wool/OBE/Art Club"
"spotify:track:0Tovb9LxiQIyKxInGFw3IT","Room in Here","spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:0NbfKEOTQCcwd6o7wSDOHI","Anderson .Paak, The Game","spotify:album:6xNFuLOko8gjxi5kUAyGyM","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b2735e149abf2d24cd29e40c6b84","1","10","239173","https://p.scdn.co/mp3-preview/e16e38bd269a444452c24590e000fbdcca6ea024?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","spotify:user:recks11","2020-10-23T17:50:59Z","escape room,gangster rap,hip hop,pop rap,rap,southern hip hop,trap","","Steel Wool Entertainment","C (C) 2016 Steel Wool/OBE/Art Club"
"spotify:track:3MANUf7LqfyIw7f9lPQf0l","Lite Weight","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","spotify:album:6xNFuLOko8gjxi5kUAyGyM","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b2735e149abf2d24cd29e40c6b84","1","9","206360","https://p.scdn.co/mp3-preview/f84baf71037905965b17cdb63af84ed8caa63854?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","spotify:user:recks11","2020-10-23T17:50:59Z","escape room","","Steel Wool Entertainment","C (C) 2016 Steel Wool/OBE/Art Club"
"spotify:track:6h5IlvRJ2ZNPloCOdzUmyW","Come Down","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","spotify:album:6xNFuLOko8gjxi5kUAyGyM","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b2735e149abf2d24cd29e40c6b84","1","13","176693","https://p.scdn.co/mp3-preview/ce82c325a2ea5789b5ebf522e01bd2860b7e0b62?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","spotify:user:recks11","2020-10-23T17:50:59Z","escape room","","Steel Wool Entertainment","C (C) 2016 Steel Wool/OBE/Art Club"
"spotify:track:3yQuFakjbjEF6nanm7anyN","No Reply","spotify:artist:16rCzZOMQX7P8Kmn5YKexI","Mahalia","spotify:album:1bqK2BaYSpE9imT7ctGjts","No Reply","spotify:artist:16rCzZOMQX7P8Kmn5YKexI","Mahalia","2018-04-18","https://i.scdn.co/image/ab67616d0000b27331b850fa7a978e2e9c824fad","1","1","193813","https://p.scdn.co/mp3-preview/c302aa42108084415a22d3536c18a616baebf873?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:recks11","2020-10-23T17:50:59Z","alternative r&b,chill r&b,dance pop,indie anthem-folk,indie soul,pop,r&b,uk contemporary r&b","","Atlantic Records UK","C © 2018 Mahalia Burkmar under exclusive license to Asylum Records UK, a division of Atlantic Records UK. A Warner Music Group company, P ℗ 2018 Mahalia Burkmar under exclusive license to Asylum Records UK, a division of Atlantic Records UK. A Warner Music Group company"
"spotify:track:4MPTj8lMMvxLwT3EwuXFop","Call Out My Name","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","spotify:album:3N88bRVAwQrtKqSV0UgU69","My Dear Melancholy,","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2018-03-30","https://i.scdn.co/image/ab67616d0000b273f38e946900c89c38a070227b","1","1","228373","","false","3","spotify:user:recks11","2020-10-23T17:50:59Z","canadian contemporary r&b,canadian pop,pop","","Universal Republic Records","C © 2018 The Weeknd XO, Inc., manufactured and marketed by Republic Records, a division of UMG Recordings, Inc., P ℗ 2018 The Weeknd XO, Inc., manufactured and marketed by Republic Records, a division of UMG Recordings, Inc."
"spotify:track:7DpWrUnIr2vWAXztBGcoWM","Without You","spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:6NL31G53xThQXkFs7lDpL5","Anderson .Paak, Rapsody","spotify:album:6xNFuLOko8gjxi5kUAyGyM","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b2735e149abf2d24cd29e40c6b84","1","7","199346","https://p.scdn.co/mp3-preview/336cfb66676b13f829d800068026fc2cb9860d93?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","spotify:user:recks11","2020-10-23T17:50:59Z","escape room,alternative hip hop,alternative r&b,escape room,hip hop,north carolina hip hop,trap queen,underground hip hop","","Steel Wool Entertainment","C (C) 2016 Steel Wool/OBE/Art Club"
"spotify:track:69XUpOpjzDKcfdxqZebGiI","Independent Women, Pt. 1","spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i","Destiny's Child","spotify:album:2HcjLD0ButtKsQYqzoyOx9","Survivor","spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i","Destiny's Child","2001-05-01","https://i.scdn.co/image/ab67616d0000b273163cdae7f1e2c82786a84e3e","1","1","221133","https://p.scdn.co/mp3-preview/ec1b786b6675b03448e22f4538d244151512db68?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:recks11","2020-10-23T17:50:59Z","dance pop,girl group,hip pop,pop,r&b,urban contemporary","","Columbia","P (P) 2000, 2001 Sony Music Entertainment Inc."
"spotify:track:0KQx6HOpJueiSkztcS0r7D","Fallin'","spotify:artist:3DiDSECUqqY1AuBP8qtaIa","Alicia Keys","spotify:album:5qUlPoDmNxCSzqVx81RDLJ","Songs In A Minor","spotify:artist:3DiDSECUqqY1AuBP8qtaIa","Alicia Keys","2001-06-05","https://i.scdn.co/image/ab67616d0000b2734c55ba0a62111e3a72daa75d","1","4","210200","","false","20","spotify:user:recks11","2020-10-23T17:50:59Z","hip pop,neo soul,pop,r&b,urban contemporary","","J Records","P (P) 2001 RCA/JIVE Label Group, a unit of Sony Music Entertainment"
"spotify:track:1EGrDTfEuAiRzRdxlblpET","RPG (feat. 6lack)","spotify:artist:0cGUm45nv7Z6M6qdXYQGTX, spotify:artist:4IVAbR2w4JJNJDDRFP3E83","Kehlani, 6LACK","spotify:album:73ZvpuYhKDr2FW4vlPsTpW","While We Wait","spotify:artist:0cGUm45nv7Z6M6qdXYQGTX","Kehlani","2019-02-22","https://i.scdn.co/image/ab67616d0000b273cccb973e9ff7440fbaf8485e","1","7","236218","https://p.scdn.co/mp3-preview/d935e9eeb5b42e9e66915cb7064e403dc24cf100?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:recks11","2020-10-23T17:50:59Z","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary,alternative r&b,atl hip hop,hip hop,melodic rap,pop rap,rap,trap","","TSNMI / Atlantic","C © 2019 TSNMI / Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States, P ℗ 2019 TSNMI / Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States"
"spotify:track:54IbnYEdA3ymfxv07WgN3b","Your Teeth In My Neck","spotify:artist:1U1el3k54VvEUzo3ybLPlM","Kali Uchis","spotify:album:4EPQtdq6vvwxuYeQTrwDVY","Isolation","spotify:artist:1U1el3k54VvEUzo3ybLPlM","Kali Uchis","2018-04-06","https://i.scdn.co/image/ab67616d0000b27390b4e1905b1fc48c537ec053","1","5","186181","https://p.scdn.co/mp3-preview/2f27c999ee94fdf861a69ec7b2a771100197d03f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:recks11","2020-10-23T17:50:59Z","colombian pop,pop","","EMI","C © 2018 Universal Music Operations Limited, P A Rinse / Virgin EMI Records release; ℗ 2018 Universal Music Operations Limited"
